0	1	2	
20.83	7.43859e+48	1.62618e+49	
20.84	7.84914e+48	1.71593e+49	
20.85	8.28235e+48	1.81064e+49	
20.86	8.73947e+48	1.91057e+49	
20.87	9.22182e+48	2.01602e+49	
20.88	9.7308e+48	2.12729e+49	
20.89	1.02679e+49	2.2447e+49	
20.9	1.08346e+49	2.36859e+49	
20.91	1.14325e+49	2.49932e+49	
20.92	1.20635e+49	2.63726e+49	
20.93	1.27293e+49	2.78281e+49	
20.94	1.34319e+49	2.9364e+49	
20.95	1.41732e+49	3.09847e+49	
20.96	1.49555e+49	3.26948e+49	
20.97	1.57809e+49	3.44993e+49	
20.98	1.66519e+49	3.64034e+49	
20.99	1.75709e+49	3.84126e+49	
21	1.85407e+49	4.05326e+49	
21.01	1.9564e+49	4.27697e+49	
21.02	2.06438e+49	4.51302e+49	
21.03	2.17832e+49	4.76211e+49	
21.04	2.29854e+49	5.02494e+49	
21.05	2.4254e+49	5.30228e+49	
21.06	2.55927e+49	5.59492e+49	
21.07	2.70052e+49	5.90371e+49	
21.08	2.84957e+49	6.22955e+49	
21.09	3.00684e+49	6.57337e+49	
21.1	3.17279e+49	6.93617e+49	
21.11	3.34791e+49	7.31899e+49	
21.12	3.53268e+49	7.72295e+49	
21.13	3.72766e+49	8.14919e+49	
21.14	3.9334e+49	8.59896e+49	
21.15	4.15049e+49	9.07356e+49	
21.16	4.37956e+49	9.57434e+49	
21.17	4.62128e+49	1.01028e+50	
21.18	4.87634e+49	1.06604e+50	
21.19	5.14548e+49	1.12487e+50	
21.2	5.42946e+49	1.18696e+50	
21.21	5.72913e+49	1.25247e+50	
21.22	6.04533e+49	1.32159e+50	
21.23	6.37899e+49	1.39454e+50	
21.24	6.73105e+49	1.4715e+50	
21.25	7.10256e+49	1.55272e+50	
21.26	7.49456e+49	1.63842e+50	
21.27	7.9082e+49	1.72884e+50	
21.28	8.34467e+49	1.82426e+50	
21.29	8.80523e+49	1.92495e+50	
21.3	9.29121e+49	2.03119e+50	
21.31	9.80401e+49	2.14329e+50	
21.32	1.03451e+50	2.26159e+50	
21.33	1.09161e+50	2.38641e+50	
21.34	1.15186e+50	2.51812e+50	
21.35	1.21543e+50	2.6571e+50	
21.36	1.28251e+50	2.80375e+50	
21.37	1.3533e+50	2.9585e+50	
21.38	1.42799e+50	3.12178e+50	
21.39	1.5068e+50	3.29408e+50	
21.4	1.58996e+50	3.47589e+50	
21.41	1.67772e+50	3.66773e+50	
21.42	1.77031e+50	3.87016e+50	
21.43	1.86802e+50	4.08376e+50	
21.44	1.97112e+50	4.30915e+50	
21.45	2.07991e+50	4.54698e+50	
21.46	2.19471e+50	4.79794e+50	
21.47	2.31584e+50	5.06275e+50	
21.48	2.44365e+50	5.34217e+50	
21.49	2.57852e+50	5.63702e+50	
21.5	2.72084e+50	5.94813e+50	
21.51	2.87101e+50	6.27642e+50	
21.52	3.02946e+50	6.62283e+50	
21.53	3.19667e+50	6.98836e+50	
21.54	3.3731e+50	7.37406e+50	
21.55	3.55926e+50	7.78105e+50	
21.56	3.75571e+50	8.21051e+50	
21.57	3.96299e+50	8.66366e+50	
21.58	4.18172e+50	9.14183e+50	
21.59	4.41252e+50	9.64638e+50	
21.6	4.65605e+50	1.01788e+51	
21.61	4.91303e+50	1.07406e+51	
21.62	5.18419e+50	1.13334e+51	
21.63	5.47032e+50	1.19589e+51	
21.64	5.77223e+50	1.26189e+51	
21.65	6.09082e+50	1.33154e+51	
21.66	6.42698e+50	1.40503e+51	
21.67	6.7817e+50	1.48257e+51	
21.68	7.156e+50	1.5644e+51	
21.69	7.55095e+50	1.65074e+51	
21.7	7.9677e+50	1.74185e+51	
21.71	8.40746e+50	1.83799e+51	
21.72	8.87148e+50	1.93943e+51	
21.73	9.36112e+50	2.04647e+51	
21.74	9.87778e+50	2.15942e+51	
21.75	1.0423e+51	2.2786e+51	
21.76	1.09982e+51	2.40436e+51	
21.77	1.16052e+51	2.53707e+51	
21.78	1.22457e+51	2.67709e+51	
21.79	1.29216e+51	2.82485e+51	
21.8	1.36348e+51	2.98076e+51	
21.81	1.43873e+51	3.14527e+51	
21.82	1.51814e+51	3.31886e+51	
21.83	1.60193e+51	3.50204e+51	
21.84	1.69034e+51	3.69532e+51	
21.85	1.78363e+51	3.89928e+51	
21.86	1.88208e+51	4.11449e+51	
21.87	1.98595e+51	4.34157e+51	
21.88	2.09556e+51	4.58119e+51	
21.89	2.21122e+51	4.83404e+51	
21.9	2.33326e+51	5.10084e+51	
21.91	2.46204e+51	5.38236e+51	
21.92	2.59792e+51	5.67943e+51	
21.93	2.74131e+51	5.99289e+51	
21.94	2.89261e+51	6.32365e+51	
21.95	3.05226e+51	6.67266e+51	
21.96	3.22072e+51	7.04094e+51	
21.97	3.39848e+51	7.42955e+51	
21.98	3.58604e+51	7.8396e+51	
21.99	3.78397e+51	8.27228e+51	
22	3.99281e+51	8.72885e+51	
22.01	4.21318e+51	9.21061e+51	
22.02	4.44572e+51	9.71896e+51	
22.03	4.69108e+51	1.02554e+52	
22.04	4.95e+51	1.08214e+52	
22.05	5.2232e+51	1.14186e+52	
22.06	5.51148e+51	1.20489e+52	
22.07	5.81566e+51	1.27139e+52	
22.08	6.13664e+51	1.34156e+52	
22.09	6.47534e+51	1.4156e+52	
22.1	6.83272e+51	1.49373e+52	
22.11	7.20984e+51	1.57617e+52	
22.12	7.60776e+51	1.66316e+52	
22.13	8.02765e+51	1.75496e+52	
22.14	8.47071e+51	1.85182e+52	
22.15	8.93823e+51	1.95402e+52	
22.16	9.43155e+51	2.06187e+52	
22.17	9.9521e+51	2.17567e+52	
22.18	1.05014e+52	2.29575e+52	
22.19	1.1081e+52	2.42246e+52	
22.2	1.16925e+52	2.55616e+52	
22.21	1.23379e+52	2.69723e+52	
22.22	1.30188e+52	2.8461e+52	
22.23	1.37374e+52	3.00318e+52	
22.24	1.44956e+52	3.16894e+52	
22.25	1.52956e+52	3.34384e+52	
22.26	1.61398e+52	3.52839e+52	
22.27	1.70306e+52	3.72313e+52	
22.28	1.79705e+52	3.92861e+52	
22.29	1.89624e+52	4.14544e+52	
22.3	2.0009e+52	4.37424e+52	
22.31	2.11133e+52	4.61566e+52	
22.32	2.22786e+52	4.87041e+52	
22.33	2.35082e+52	5.13922e+52	
22.34	2.48056e+52	5.42286e+52	
22.35	2.61747e+52	5.72216e+52	
22.36	2.76194e+52	6.03798e+52	
22.37	2.91437e+52	6.37123e+52	
22.38	3.07522e+52	6.72287e+52	
22.39	3.24495e+52	7.09392e+52	
22.4	3.42405e+52	7.48545e+52	
22.41	3.61303e+52	7.89858e+52	
22.42	3.81244e+52	8.33452e+52	
22.43	4.02285e+52	8.79452e+52	
22.44	4.24488e+52	9.27991e+52	
22.45	4.47917e+52	9.79209e+52	
22.46	4.72638e+52	1.03325e+53	
22.47	4.98724e+52	1.09028e+53	
22.48	5.2625e+52	1.15046e+53	
22.49	5.55294e+52	1.21395e+53	
22.5	5.85942e+52	1.28095e+53	
22.51	6.18282e+52	1.35165e+53	
22.52	6.52406e+52	1.42625e+53	
22.53	6.88413e+52	1.50497e+53	
22.54	7.26408e+52	1.58803e+53	
22.55	7.665e+52	1.67568e+53	
22.56	8.08805e+52	1.76816e+53	
22.57	8.53445e+52	1.86575e+53	
22.58	9.00548e+52	1.96873e+53	
22.59	9.50251e+52	2.07738e+53	
22.6	1.0027e+53	2.19204e+53	
22.61	1.05804e+53	2.31302e+53	
22.62	1.11643e+53	2.44068e+53	
22.63	1.17805e+53	2.57539e+53	
22.64	1.24307e+53	2.71753e+53	
22.65	1.31168e+53	2.86752e+53	
22.66	1.38407e+53	3.02578e+53	
22.67	1.46046e+53	3.19278e+53	
22.68	1.54107e+53	3.36899e+53	
22.69	1.62612e+53	3.55494e+53	
22.7	1.71587e+53	3.75114e+53	
22.71	1.81058e+53	3.95817e+53	
22.72	1.91051e+53	4.17663e+53	
22.73	2.01595e+53	4.40715e+53	
22.74	2.12721e+53	4.65039e+53	
22.75	2.24462e+53	4.90706e+53	
22.76	2.36851e+53	5.17789e+53	
22.77	2.49923e+53	5.46366e+53	
22.78	2.63717e+53	5.76521e+53	
22.79	2.78272e+53	6.08341e+53	
22.8	2.9363e+53	6.41916e+53	
22.81	3.09836e+53	6.77345e+53	
22.82	3.26937e+53	7.14729e+53	
22.83	3.44981e+53	7.54177e+53	
22.84	3.64021e+53	7.95801e+53	
22.85	3.84112e+53	8.39723e+53	
22.86	4.05312e+53	8.86069e+53	
22.87	4.27682e+53	9.34973e+53	
22.88	4.51287e+53	9.86576e+53	
22.89	4.76194e+53	1.04103e+54	
22.9	5.02476e+53	1.09848e+54	
22.91	5.30209e+53	1.15911e+54	
22.92	5.59472e+53	1.22309e+54	
22.93	5.90351e+53	1.29059e+54	
22.94	6.22934e+53	1.36182e+54	
22.95	6.57315e+53	1.43698e+54	
22.96	6.93593e+53	1.51629e+54	
22.97	7.31874e+53	1.59998e+54	
22.98	7.72268e+53	1.68829e+54	
22.99	8.14891e+53	1.78147e+54	
23	8.59866e+53	1.87979e+54	
23.01	9.07324e+53	1.98354e+54	
23.02	9.57401e+53	2.09301e+54	
23.03	1.01024e+54	2.20853e+54	
23.04	1.066e+54	2.33042e+54	
23.05	1.12483e+54	2.45905e+54	
23.06	1.18692e+54	2.59477e+54	
23.07	1.25242e+54	2.73798e+54	
23.08	1.32155e+54	2.88909e+54	
23.09	1.39449e+54	3.04855e+54	
23.1	1.47145e+54	3.2168e+54	
23.11	1.55266e+54	3.39434e+54	
23.12	1.63836e+54	3.58168e+54	
23.13	1.72878e+54	3.77936e+54	
23.14	1.8242e+54	3.98796e+54	
23.15	1.92488e+54	4.20806e+54	
23.16	2.03112e+54	4.44031e+54	
23.17	2.14322e+54	4.68538e+54	
23.18	2.26151e+54	4.94398e+54	
23.19	2.38633e+54	5.21684e+54	
23.2	2.51803e+54	5.50477e+54	
23.21	2.65701e+54	5.80859e+54	
23.22	2.80365e+54	6.12918e+54	
23.23	2.95839e+54	6.46746e+54	
23.24	3.12167e+54	6.82442e+54	
23.25	3.29396e+54	7.20107e+54	
23.26	3.47577e+54	7.59851e+54	
23.27	3.6676e+54	8.01789e+54	
23.28	3.87002e+54	8.46041e+54	
23.29	4.08362e+54	8.92736e+54	
23.3	4.309e+54	9.42008e+54	
23.31	4.54682e+54	9.93999e+54	
23.32	4.79777e+54	1.04886e+55	
23.33	5.06257e+54	1.10675e+55	
23.34	5.34198e+54	1.16783e+55	
23.35	5.63682e+54	1.23229e+55	
23.36	5.94793e+54	1.3003e+55	
23.37	6.27621e+54	1.37207e+55	
23.38	6.6226e+54	1.44779e+55	
23.39	6.98812e+54	1.5277e+55	
23.4	7.37381e+54	1.61202e+55	
23.41	7.78078e+54	1.70099e+55	
23.42	8.21022e+54	1.79487e+55	
23.43	8.66336e+54	1.89393e+55	
23.44	9.14151e+54	1.99846e+55	
23.45	9.64605e+54	2.10876e+55	
23.46	1.01784e+55	2.22515e+55	
23.47	1.07402e+55	2.34796e+55	
23.48	1.1333e+55	2.47755e+55	
23.49	1.19585e+55	2.61429e+55	
23.5	1.26185e+55	2.75858e+55	
23.51	1.33149e+55	2.91083e+55	
23.52	1.40498e+55	3.07148e+55	
23.53	1.48252e+55	3.241e+55	
23.54	1.56435e+55	3.41988e+55	
23.55	1.65069e+55	3.60863e+55	
23.56	1.74179e+55	3.8078e+55	
23.57	1.83792e+55	4.01796e+55	
23.58	1.93936e+55	4.23972e+55	
23.59	2.0464e+55	4.47372e+55	
23.6	2.15935e+55	4.72063e+55	
23.61	2.27852e+55	4.98117e+55	
23.62	2.40428e+55	5.2561e+55	
23.63	2.53698e+55	5.54619e+55	
23.64	2.677e+55	5.8523e+55	
23.65	2.82475e+55	6.1753e+55	
23.66	2.98065e+55	6.51612e+55	
23.67	3.14516e+55	6.87576e+55	
23.68	3.31875e+55	7.25525e+55	
23.69	3.50192e+55	7.65568e+55	
23.7	3.69519e+55	8.07822e+55	
23.71	3.89914e+55	8.52407e+55	
23.72	4.11434e+55	8.99453e+55	
23.73	4.34142e+55	9.49096e+55	
23.74	4.58103e+55	1.00148e+56	
23.75	4.83387e+55	1.05675e+56	
23.76	5.10066e+55	1.11508e+56	
23.77	5.38218e+55	1.17662e+56	
23.78	5.67923e+55	1.24156e+56	
23.79	5.99268e+55	1.31008e+56	
23.8	6.32343e+55	1.38239e+56	
23.81	6.67243e+55	1.45869e+56	
23.82	7.0407e+55	1.5392e+56	
23.83	7.42929e+55	1.62415e+56	
23.84	7.83932e+55	1.71379e+56	
23.85	8.27199e+55	1.80837e+56	
23.86	8.72854e+55	1.90818e+56	
23.87	9.21029e+55	2.0135e+56	
23.88	9.71862e+55	2.12463e+56	
23.89	1.0255e+56	2.24189e+56	
23.9	1.0821e+56	2.36562e+56	
23.91	1.14182e+56	2.49619e+56	
23.92	1.20484e+56	2.63396e+56	
23.93	1.27134e+56	2.77933e+56	
23.94	1.34151e+56	2.93273e+56	
23.95	1.41555e+56	3.09459e+56	
23.96	1.49368e+56	3.26539e+56	
23.97	1.57612e+56	3.44561e+56	
23.98	1.66311e+56	3.63578e+56	
23.99	1.7549e+56	3.83645e+56	
24	1.85175e+56	4.04819e+56	
24.01	1.95395e+56	4.27162e+56	
24.02	2.0618e+56	4.50738e+56	
24.03	2.17559e+56	4.75615e+56	
24.04	2.29567e+56	5.01865e+56	
24.05	2.42237e+56	5.29564e+56	
24.06	2.55607e+56	5.58792e+56	
24.07	2.69714e+56	5.89633e+56	
24.08	2.846e+56	6.22176e+56	
24.09	3.00308e+56	6.56515e+56	
24.1	3.16882e+56	6.9275e+56	
24.11	3.34372e+56	7.30984e+56	
24.12	3.52827e+56	7.71328e+56	
24.13	3.723e+56	8.139e+56	
24.14	3.92848e+56	8.5882e+56	
24.15	4.1453e+56	9.06221e+56	
24.16	4.37409e+56	9.56237e+56	
24.17	4.6155e+56	1.00901e+57	
24.18	4.87024e+56	1.0647e+57	
24.19	5.13904e+56	1.12347e+57	
24.2	5.42267e+56	1.18547e+57	
24.21	5.72196e+56	1.2509e+57	
24.22	6.03777e+56	1.31994e+57	
24.23	6.37101e+56	1.39279e+57	
24.24	6.72263e+56	1.46966e+57	
24.25	7.09367e+56	1.55078e+57	
24.26	7.48519e+56	1.63637e+57	
24.27	7.89831e+56	1.72668e+57	
24.28	8.33423e+56	1.82198e+57	
24.29	8.79422e+56	1.92254e+57	
24.3	9.27959e+56	2.02865e+57	
24.31	9.79175e+56	2.14061e+57	
24.32	1.03322e+57	2.25876e+57	
24.33	1.09024e+57	2.38342e+57	
24.34	1.15042e+57	2.51497e+57	
24.35	1.21391e+57	2.65378e+57	
24.36	1.28091e+57	2.80024e+57	
24.37	1.3516e+57	2.9548e+57	
24.38	1.4262e+57	3.11788e+57	
24.39	1.50492e+57	3.28996e+57	
24.4	1.58798e+57	3.47154e+57	
24.41	1.67562e+57	3.66314e+57	
24.42	1.7681e+57	3.86532e+57	
24.43	1.86569e+57	4.07865e+57	
24.44	1.96866e+57	4.30376e+57	
24.45	2.07731e+57	4.54129e+57	
24.46	2.19196e+57	4.79194e+57	
24.47	2.31294e+57	5.05641e+57	
24.48	2.4406e+57	5.33549e+57	
24.49	2.5753e+57	5.62996e+57	
24.5	2.71743e+57	5.94069e+57	
24.51	2.86742e+57	6.26857e+57	
24.52	3.02567e+57	6.61455e+57	
24.53	3.19267e+57	6.97962e+57	
24.54	3.36888e+57	7.36484e+57	
24.55	3.55481e+57	7.77132e+57	
24.56	3.75101e+57	8.20023e+57	
24.57	3.95804e+57	8.65282e+57	
24.58	4.17649e+57	9.13039e+57	
24.59	4.407e+57	9.63432e+57	
24.6	4.65023e+57	1.01661e+58	
24.61	4.90688e+57	1.07271e+58	
24.62	5.17771e+57	1.13192e+58	
24.63	5.46347e+57	1.19439e+58	
24.64	5.76501e+57	1.26031e+58	
24.65	6.0832e+57	1.32987e+58	
24.66	6.41894e+57	1.40327e+58	
24.67	6.77322e+57	1.48072e+58	
24.68	7.14704e+57	1.56244e+58	
24.69	7.5415e+57	1.64868e+58	
24.7	7.95774e+57	1.73967e+58	
24.71	8.39694e+57	1.83569e+58	
24.72	8.86038e+57	1.937e+58	
24.73	9.34941e+57	2.04391e+58	
24.74	9.86542e+57	2.15672e+58	
24.75	1.04099e+58	2.27575e+58	
24.76	1.09845e+58	2.40136e+58	
24.77	1.15907e+58	2.53389e+58	
24.78	1.22304e+58	2.67374e+58	
24.79	1.29055e+58	2.82131e+58	
24.8	1.36177e+58	2.97703e+58	
24.81	1.43693e+58	3.14134e+58	
24.82	1.51624e+58	3.31471e+58	
24.83	1.59992e+58	3.49766e+58	
24.84	1.68823e+58	3.6907e+58	
24.85	1.7814e+58	3.8944e+58	
24.86	1.87972e+58	4.10934e+58	
24.87	1.98347e+58	4.33614e+58	
24.88	2.09294e+58	4.57546e+58	
24.89	2.20845e+58	4.82799e+58	
24.9	2.33034e+58	5.09446e+58	
24.91	2.45896e+58	5.37563e+58	
24.92	2.59467e+58	5.67232e+58	
24.93	2.73788e+58	5.98539e+58	
24.94	2.88899e+58	6.31574e+58	
24.95	3.04844e+58	6.66432e+58	
24.96	3.21669e+58	7.03213e+58	
24.97	3.39422e+58	7.42025e+58	
24.98	3.58156e+58	7.82979e+58	
24.99	3.77923e+58	8.26193e+58	
25	3.98782e+58	8.71793e+58	
25.01	4.20791e+58	9.19909e+58	
25.02	4.44016e+58	9.7068e+58	
25.03	4.68522e+58	1.02425e+59	
25.04	4.9438e+58	1.08079e+59	
25.05	5.21666e+58	1.14044e+59	
25.06	5.50458e+58	1.20338e+59	
25.07	5.80839e+58	1.2698e+59	
25.08	6.12897e+58	1.33988e+59	
25.09	6.46724e+58	1.41383e+59	
25.1	6.82418e+58	1.49186e+59	
25.11	7.20082e+58	1.5742e+59	
25.12	7.59825e+58	1.66108e+59	
25.13	8.01761e+58	1.75276e+59	
25.14	8.46012e+58	1.8495e+59	
25.15	8.92705e+58	1.95158e+59	
25.16	9.41975e+58	2.05929e+59	
25.17	9.93965e+58	2.17295e+59	
25.18	1.04882e+59	2.29288e+59	
25.19	1.10671e+59	2.41942e+59	
25.2	1.16779e+59	2.55296e+59	
25.21	1.23225e+59	2.69386e+59	
25.22	1.30026e+59	2.84254e+59	
25.23	1.37202e+59	2.99943e+59	
25.24	1.44774e+59	3.16497e+59	
25.25	1.52765e+59	3.33965e+59	
25.26	1.61196e+59	3.52397e+59	
25.27	1.70093e+59	3.71847e+59	
25.28	1.79481e+59	3.9237e+59	
25.29	1.89387e+59	4.14026e+59	
25.3	1.99839e+59	4.36877e+59	
25.31	2.10869e+59	4.60989e+59	
25.32	2.22507e+59	4.86432e+59	
25.33	2.34788e+59	5.13279e+59	
25.34	2.47746e+59	5.41608e+59	
25.35	2.6142e+59	5.715e+59	
25.36	2.75848e+59	6.03043e+59	
25.37	2.91073e+59	6.36326e+59	
25.38	3.07138e+59	6.71446e+59	
25.39	3.24089e+59	7.08504e+59	
25.4	3.41976e+59	7.47608e+59	
25.41	3.60851e+59	7.8887e+59	
25.42	3.80767e+59	8.3241e+59	
25.43	4.01782e+59	8.78352e+59	
25.44	4.23957e+59	9.2683e+59	
25.45	4.47356e+59	9.77984e+59	
25.46	4.72047e+59	1.03196e+60	
25.47	4.981e+59	1.08892e+60	
25.48	5.25591e+59	1.14902e+60	
25.49	5.546e+59	1.21243e+60	
25.5	5.85209e+59	1.27935e+60	
25.51	6.17508e+59	1.34996e+60	
25.52	6.5159e+59	1.42447e+60	
25.53	6.87552e+59	1.50309e+60	
25.54	7.255e+59	1.58604e+60	
25.55	7.65542e+59	1.67358e+60	
25.56	8.07793e+59	1.76595e+60	
25.57	8.52377e+59	1.86342e+60	
25.58	8.99422e+59	1.96626e+60	
25.59	9.49063e+59	2.07478e+60	
25.6	1.00144e+60	2.1893e+60	
25.61	1.05672e+60	2.31013e+60	
25.62	1.11504e+60	2.43763e+60	
25.63	1.17658e+60	2.57217e+60	
25.64	1.24152e+60	2.71413e+60	
25.65	1.31004e+60	2.86393e+60	
25.66	1.38234e+60	3.02199e+60	
25.67	1.45864e+60	3.18878e+60	
25.68	1.53914e+60	3.36478e+60	
25.69	1.62409e+60	3.55049e+60	
25.7	1.71373e+60	3.74645e+60	
25.71	1.80831e+60	3.95322e+60	
25.72	1.90812e+60	4.17141e+60	
25.73	2.01343e+60	4.40164e+60	
25.74	2.12455e+60	4.64457e+60	
25.75	2.24181e+60	4.90092e+60	
25.76	2.36554e+60	5.17141e+60	
25.77	2.4961e+60	5.45683e+60	
25.78	2.63387e+60	5.758e+60	
25.79	2.77924e+60	6.0758e+60	
25.8	2.93263e+60	6.41114e+60	
25.81	3.09448e+60	6.76498e+60	
25.82	3.26528e+60	7.13835e+60	
25.83	3.44549e+60	7.53233e+60	
25.84	3.63566e+60	7.94806e+60	
25.85	3.83632e+60	8.38673e+60	
25.86	4.04805e+60	8.84961e+60	
25.87	4.27147e+60	9.33804e+60	
25.88	4.50722e+60	9.85342e+60	
25.89	4.75599e+60	1.03973e+61	
25.9	5.01848e+60	1.09711e+61	
25.91	5.29546e+60	1.15766e+61	
25.92	5.58773e+60	1.22156e+61	
25.93	5.89612e+60	1.28898e+61	
25.94	6.22154e+60	1.36012e+61	
25.95	6.56492e+60	1.43518e+61	
25.96	6.92726e+60	1.5144e+61	
25.97	7.30958e+60	1.59798e+61	
25.98	7.71302e+60	1.68617e+61	
25.99	8.13871e+60	1.77924e+61	
26	8.58791e+60	1.87744e+61	
26.01	9.06189e+60	1.98106e+61	
26.02	9.56203e+60	2.0904e+61	
26.03	1.00898e+61	2.20577e+61	
26.04	1.06467e+61	2.32751e+61	
26.05	1.12343e+61	2.45597e+61	
26.06	1.18543e+61	2.59152e+61	
26.07	1.25086e+61	2.73455e+61	
26.08	1.3199e+61	2.88548e+61	
26.09	1.39274e+61	3.04473e+61	
26.1	1.46961e+61	3.21278e+61	
26.11	1.55072e+61	3.3901e+61	
26.12	1.63631e+61	3.5772e+61	
26.13	1.72662e+61	3.77464e+61	
26.14	1.82192e+61	3.98297e+61	
26.15	1.92247e+61	4.20279e+61	
26.16	2.02858e+61	4.43476e+61	
26.17	2.14054e+61	4.67952e+61	
26.18	2.25868e+61	4.93779e+61	
26.19	2.38334e+61	5.21032e+61	
26.2	2.51488e+61	5.49789e+61	
26.21	2.65368e+61	5.80133e+61	
26.22	2.80015e+61	6.12151e+61	
26.23	2.95469e+61	6.45937e+61	
26.24	3.11777e+61	6.81588e+61	
26.25	3.28984e+61	7.19206e+61	
26.26	3.47142e+61	7.58901e+61	
26.27	3.66301e+61	8.00786e+61	
26.28	3.86518e+61	8.44983e+61	
26.29	4.07851e+61	8.91619e+61	
26.3	4.30361e+61	9.4083e+61	
26.31	4.54114e+61	9.92756e+61	
26.32	4.79177e+61	1.04755e+62	
26.33	5.05624e+61	1.10536e+62	
26.34	5.3353e+61	1.16637e+62	
26.35	5.62977e+61	1.23075e+62	
26.36	5.94049e+61	1.29867e+62	
26.37	6.26835e+61	1.37035e+62	
26.38	6.61432e+61	1.44598e+62	
26.39	6.97938e+61	1.52579e+62	
26.4	7.36458e+61	1.61e+62	
26.41	7.77105e+61	1.69886e+62	
26.42	8.19995e+61	1.79262e+62	
26.43	8.65252e+61	1.89156e+62	
26.44	9.13007e+61	1.99596e+62	
26.45	9.63398e+61	2.10612e+62	
26.46	1.01657e+62	2.22236e+62	
26.47	1.07268e+62	2.34502e+62	
26.48	1.13188e+62	2.47445e+62	
26.49	1.19435e+62	2.61102e+62	
26.5	1.26027e+62	2.75513e+62	
26.51	1.32983e+62	2.90719e+62	
26.52	1.40322e+62	3.06764e+62	
26.53	1.48067e+62	3.23695e+62	
26.54	1.56239e+62	3.4156e+62	
26.55	1.64862e+62	3.60412e+62	
26.56	1.73961e+62	3.80304e+62	
26.57	1.83563e+62	4.01293e+62	
26.58	1.93694e+62	4.23442e+62	
26.59	2.04384e+62	4.46812e+62	
26.6	2.15664e+62	4.71473e+62	
26.61	2.27567e+62	4.97494e+62	
26.62	2.40127e+62	5.24952e+62	
26.63	2.5338e+62	5.53925e+62	
26.64	2.67365e+62	5.84498e+62	
26.65	2.82121e+62	6.16757e+62	
26.66	2.97692e+62	6.50797e+62	
26.67	3.14123e+62	6.86716e+62	
26.68	3.3146e+62	7.24617e+62	
26.69	3.49754e+62	7.64611e+62	
26.7	3.69057e+62	8.06811e+62	
26.71	3.89426e+62	8.51341e+62	
26.72	4.1092e+62	8.98328e+62	
26.73	4.33599e+62	9.47909e+62	
26.74	4.5753e+62	1.00023e+63	
26.75	4.82782e+62	1.05543e+63	
26.76	5.09428e+62	1.11368e+63	
26.77	5.37544e+62	1.17515e+63	
26.78	5.67213e+62	1.24001e+63	
26.79	5.98518e+62	1.30845e+63	
26.8	6.31552e+62	1.38066e+63	
26.81	6.66408e+62	1.45686e+63	
26.82	7.03189e+62	1.53727e+63	
26.83	7.41999e+62	1.62211e+63	
26.84	7.82952e+62	1.71164e+63	
26.85	8.26165e+62	1.80611e+63	
26.86	8.71762e+62	1.9058e+63	
26.87	9.19877e+62	2.01098e+63	
26.88	9.70647e+62	2.12197e+63	
26.89	1.02422e+63	2.23909e+63	
26.9	1.08075e+63	2.36267e+63	
26.91	1.1404e+63	2.49307e+63	
26.92	1.20334e+63	2.63066e+63	
26.93	1.26975e+63	2.77586e+63	
26.94	1.33983e+63	2.92906e+63	
26.95	1.41378e+63	3.09072e+63	
26.96	1.49181e+63	3.2613e+63	
26.97	1.57415e+63	3.4413e+63	
26.98	1.66103e+63	3.63124e+63	
26.99	1.7527e+63	3.83165e+63	
27	1.84944e+63	4.04313e+63	
27.01	1.95151e+63	4.26628e+63	
27.02	2.05922e+63	4.50174e+63	
27.03	2.17287e+63	4.7502e+63	
27.04	2.2928e+63	5.01238e+63	
27.05	2.41934e+63	5.28902e+63	
27.06	2.55287e+63	5.58093e+63	
27.07	2.69377e+63	5.88895e+63	
27.08	2.84244e+63	6.21398e+63	
27.09	2.99932e+63	6.55694e+63	
27.1	3.16486e+63	6.91883e+63	
27.11	3.33954e+63	7.3007e+63	
27.12	3.52385e+63	7.70364e+63	
27.13	3.71834e+63	8.12882e+63	
27.14	3.92356e+63	8.57746e+63	
27.15	4.14011e+63	9.05087e+63	
27.16	4.36861e+63	9.55041e+63	
27.17	4.60973e+63	1.00775e+64	
27.18	4.86415e+63	1.06337e+64	
27.19	5.13261e+63	1.12206e+64	
27.2	5.41589e+63	1.18399e+64	
27.21	5.7148e+63	1.24934e+64	
27.22	6.03022e+63	1.31829e+64	
27.23	6.36304e+63	1.39105e+64	
27.24	6.71423e+63	1.46782e+64	
27.25	7.0848e+63	1.54884e+64	
27.26	7.47582e+63	1.63432e+64	
27.27	7.88843e+63	1.72452e+64	
27.28	8.32381e+63	1.8197e+64	
27.29	8.78322e+63	1.92013e+64	
27.3	9.26798e+63	2.02611e+64	
27.31	9.7795e+63	2.13794e+64	
27.32	1.03192e+64	2.25593e+64	
27.33	1.08888e+64	2.38044e+64	
27.34	1.14898e+64	2.51182e+64	
27.35	1.21239e+64	2.65046e+64	
27.36	1.27931e+64	2.79674e+64	
27.37	1.34991e+64	2.9511e+64	
27.38	1.42442e+64	3.11398e+64	
27.39	1.50303e+64	3.28584e+64	
27.4	1.58599e+64	3.4672e+64	
27.41	1.67352e+64	3.65856e+64	
27.42	1.76589e+64	3.86048e+64	
27.43	1.86335e+64	4.07355e+64	
27.44	1.96619e+64	4.29838e+64	
27.45	2.07471e+64	4.53561e+64	
27.46	2.18922e+64	4.78594e+64	
27.47	2.31005e+64	5.05009e+64	
27.48	2.43754e+64	5.32881e+64	
27.49	2.57208e+64	5.62292e+64	
